model,target_column,feature_columns,mse,r2,r,mae,rmse,start_date_train,end_date_train,start_date_test,end_date_test,epochs,batch_size,learning_rate,sequence_length,rnn_layers,hidden_size,dropout,forget_bias,gradient_norm_threshold,decay_rate,initializer,normalization,compute_time,optimizer,delta_zero,delta_max,delta_min,eta_plus,eta_minus,dense_units
gru_cell,sp500_close,sp500_close,393.0622,0.9456,0.9724,15.8673,19.8258,20010-07-01,2015-09-30,2015-10-01,2016-09-30,150,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,291.0784609,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,sp500_close,sp500_close,380.8483,0.9473,0.9733,15.2240,19.5153,20010-07-01,2015-09-30,2015-10-01,2016-09-30,150,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,326.9184251,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,sp500_close,sp500_close,362.9913,0.9497,0.9745,14.8288,19.0523,20010-07-01,2015-09-30,2015-10-01,2016-09-30,150,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,319.5876691,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,18990.1023,0.9432,0.9712,90.7941,137.8046,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,45.05961013,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,18458.7600,0.9447,0.9720,90.6126,135.8630,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,44.5711441,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,18539.6724,0.9445,0.9719,90.8078,136.1605,2005-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,44.51842403,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,9869.8823,0.9573,0.9784,79.4986,99.3473,2006-07-01,2011-09-30,2011-10-01,2012-09-30,130,1,0.001,1058,1,256,0.5,1,0,0.95,none,scaled_back,104.4920759,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,9526.5453,0.9588,0.9792,77.2916,97.6040,2006-07-01,2011-09-30,2011-10-01,2012-09-30,130,1,0.001,1058,1,256,0.5,1,0,0.95,none,scaled_back,92.34387898,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,9714.7488,0.9580,0.9788,78.3863,98.5634,2006-07-01,2011-09-30,2011-10-01,2012-09-30,130,1,0.001,1058,1,256,0.5,1,0,0.95,none,scaled_back,95.59184003,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,152223.4933,0.9639,0.9818,264.6610,390.1583,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,256,0.5,1,0,0.95,none,scaled_back,53.52826309,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,49592.3313,0.9882,0.9941,161.4979,222.6934,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,256,0.5,1,0,0.95,none,scaled_back,51.81173396,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,58274.8999,0.9862,0.9931,176.1323,241.4019,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.001,1059,1,256,0.5,1,0,0.95,none,scaled_back,66.53245997,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,37173.5248,0.9045,0.9511,153.6511,192.8044,2008-07-01,2013-09-30,2013-10-01,2014-09-30,320,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,237.9375908,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,36634.1907,0.9059,0.9518,151.0982,191.4006,2008-07-01,2013-09-30,2013-10-01,2014-09-30,320,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,235.1953211,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,48579.4904,0.8752,0.9355,182.7913,220.4076,2008-07-01,2013-09-30,2013-10-01,2014-09-30,320,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,145.8643751,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,167017.8459,0.9349,0.9669,349.8718,408.6782,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,48.46001291,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,107830.5772,0.9579,0.9787,276.1546,328.3757,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,49.68051291,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,305109.3178,0.8810,0.9386,474.0473,552.3670,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,51.40775299,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,76333.6153,0.9488,0.9740,203.2546,276.2854,20010-07-01,2015-09-30,2015-10-01,2016-09-30,240,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,451.6995251,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,77906.1772,0.9477,0.9735,207.0505,279.1168,20010-07-01,2015-09-30,2015-10-01,2016-09-30,240,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,558.8681149,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,n225_close,n225_close,77652.0583,0.9479,0.9736,204.5464,278.6612,20010-07-01,2015-09-30,2015-10-01,2016-09-30,240,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,560.8613729,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,84234.8099,0.9653,0.9825,218.7502,290.2323,2005-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,57.47059011,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,84281.3308,0.9653,0.9825,219.3035,290.3125,2005-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,57.76616383,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,86802.1834,0.9643,0.9820,222.1415,294.6221,2005-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,66.21653605,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,78577.2673,0.9300,0.9643,208.6596,280.3164,2006-07-01,2011-09-30,2011-10-01,2012-09-30,90,1,0.001,1058,1,256,0.5,1,0,0.95,none,scaled_back,66.42640519,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,77156.1271,0.9312,0.9650,208.8879,277.7699,2006-07-01,2011-09-30,2011-10-01,2012-09-30,90,1,0.001,1058,1,256,0.5,1,0,0.95,none,scaled_back,66.56564522,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,74913.4014,0.9332,0.9660,206.2339,273.7031,2006-07-01,2011-09-30,2011-10-01,2012-09-30,90,1,0.001,1058,1,256,0.5,1,0,0.95,none,scaled_back,65.21761608,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,47673.3177,0.9349,0.9669,159.3996,218.3422,2007-07-01,2012-09-30,2012-10-01,2013-09-30,90,1,0.001,1059,1,256,0.5,1,0,0.95,none,scaled_back,66.201406,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,47724.0111,0.9348,0.9668,159.2585,218.4583,2007-07-01,2012-09-30,2012-10-01,2013-09-30,90,1,0.001,1059,1,256,0.5,1,0,0.95,none,scaled_back,65.55840516,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,48188.1656,0.9342,0.9665,161.0945,219.5180,2007-07-01,2012-09-30,2012-10-01,2013-09-30,90,1,0.001,1059,1,256,0.5,1,0,0.95,none,scaled_back,65.69306087,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,40803.3086,0.9500,0.9747,155.9778,201.9983,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,50.93252611,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,39830.0177,0.9512,0.9753,151.9563,199.5746,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,49.87913704,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,40589.1242,0.9503,0.9748,154.6682,201.4674,2008-07-01,2013-09-30,2013-10-01,2014-09-30,70,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,49.6865418,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,101837.2701,0.9717,0.9857,230.9666,319.1195,2009-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,79.12523699,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,103715.5721,0.9712,0.9855,229.9156,322.0490,2009-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,83.33643413,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,104429.6870,0.9710,0.9854,233.9289,323.1558,2009-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,1057,1,256,0.5,1,0,0.95,none,scaled_back,63.56556392,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,66303.6748,0.9638,0.9818,193.8015,257.4950,20010-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,168.120959,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,65257.2207,0.9644,0.9820,192.3915,255.4549,20010-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,168.2712531,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
gru_cell,hsi_close,hsi_close,65893.2805,0.9641,0.9819,192.5075,256.6969,20010-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,2768,1,256,0.5,1,0,0.95,none,scaled_back,216.1855111,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,256
LSTM_plos,sp500_close,sp500_close,,,0.8730,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,sp500_close,sp500_close,,,0.9050,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,sp500_close,sp500_close,,,0.9680,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,sp500_close,sp500_close,,,0.9530,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,sp500_close,sp500_close,,,0.7950,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,sp500_close,sp500_close,,,0.7750,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,hsi_close,hsi_close,,,0.8950,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,hsi_close,hsi_close,,,0.8170,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,hsi_close,hsi_close,,,0.7270,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,hsi_close,hsi_close,,,0.8120,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,hsi_close,hsi_close,,,0.9320,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,hsi_close,hsi_close,,,0.9010,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,n225_close,n225_close,,,0.7590,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,n225_close,n225_close,,,0.7590,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,n225_close,n225_close,,,0.9720,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,n225_close,n225_close,,,0.5960,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,n225_close,n225_close,,,0.9180,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
LSTM_plos,n225_close,n225_close,,,0.8810,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
peep_lstm_cell,sp500_close,sp500_close,242.6824,0.9439,0.9715,11.3145,15.5783,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,19.71326303,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,268.5977,0.9379,0.9684,12.5182,16.3890,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,25.04845595,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,230.7274,0.9466,0.9730,10.5051,15.1897,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,30.14920688,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,247.1367,0.9428,0.9710,11.6183,15.7206,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,22.31829286,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,267.6689,0.9381,0.9686,12.4714,16.3606,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,20.26677608,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,204.9103,0.9634,0.9815,10.5406,14.3147,2009-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,50,1,128,0.5,1,0,0.95,none,scaled_back,46.08904195,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,222.2874,0.9603,0.9799,11.3710,14.9093,2009-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,50,1,128,0.5,1,0,0.95,none,scaled_back,54.11536098,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,216.5399,0.9613,0.9805,11.1761,14.7153,2009-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,50,1,128,0.5,1,0,0.95,none,scaled_back,62.98329997,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,234.8612,0.9581,0.9788,11.8272,15.3252,2009-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,50,1,128,0.5,1,0,0.95,none,scaled_back,47.13144994,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,212.3666,0.9621,0.9809,10.9650,14.5728,2009-07-01,2011-09-30,2011-10-01,2012-09-30,180,1,0.001,50,1,128,0.5,1,0,0.95,none,scaled_back,50.91394687,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,145.1159,0.9860,0.9930,9.4947,12.0464,2010-07-01,2012-09-30,2012-10-01,2013-09-30,80,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,30.58530116,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,128.4238,0.9877,0.9938,8.6223,11.3324,2010-07-01,2012-09-30,2012-10-01,2013-09-30,80,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,38.06068707,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,144.9755,0.9861,0.9930,9.5100,12.0406,2010-07-01,2012-09-30,2012-10-01,2013-09-30,80,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,34.65677404,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,135.1715,0.9870,0.9935,8.9882,11.6263,2010-07-01,2012-09-30,2012-10-01,2013-09-30,80,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,27.22496891,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,129.2976,0.9876,0.9938,8.7180,11.3709,2010-07-01,2012-09-30,2012-10-01,2013-09-30,80,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,29.67010903,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,236.6290,0.9676,0.9837,13.0087,15.3828,2011-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,31.92148399,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,370.1700,0.9493,0.9743,16.7807,19.2398,2011-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,38.42383599,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,199.1293,0.9728,0.9863,11.7432,14.1113,2011-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,36.87611413,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,517.9604,0.9291,0.9639,20.4518,22.7587,2011-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,32.94553399,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,378.0272,0.9483,0.9738,16.7384,19.4429,2011-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,38.9206531,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,435.2532,0.8961,0.9466,15.9949,20.8627,2012-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,32.31404114,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,381.0436,0.9090,0.9534,14.1781,19.5203,2012-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,32.51156116,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,417.1290,0.9004,0.9489,15.4414,20.4237,2012-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,44.21020508,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,527.9767,0.8740,0.9349,18.6375,22.9777,2012-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,41.72537613,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,393.4394,0.9061,0.9519,14.6724,19.8353,2012-07-01,2014-09-30,2014-10-01,2015-09-30,90,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,32.56503987,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,341.8788,0.9527,0.9760,14.0118,18.4900,2013-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,37.10317302,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,342.1295,0.9526,0.9760,14.1033,18.4967,2013-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,41.50985789,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,337.6228,0.9533,0.9763,13.8703,18.3745,2013-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,37.19005203,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,343.3052,0.9525,0.9759,13.7388,18.5285,2013-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,36.76641703,adam,,,,,,
peep_lstm_cell,sp500_close,sp500_close,340.4302,0.9529,0.9761,13.8737,18.4508,2013-07-01,2015-09-30,2015-10-01,2016-09-30,80,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,39.56948113,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,99374.2826,0.9591,0.9793,243.3319,315.2369,2008-07-01,2010-09-30,2010-10-01,2011-09-30,40,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,17.61525989,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,95405.9053,0.9608,0.9802,237.9906,308.8785,2008-07-01,2010-09-30,2010-10-01,2011-09-30,40,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,17.96558595,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,95269.5225,0.9608,0.9802,234.5676,308.6576,2008-07-01,2010-09-30,2010-10-01,2011-09-30,40,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,17.05213094,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,96323.4423,0.9604,0.9800,240.5005,310.3602,2008-07-01,2010-09-30,2010-10-01,2011-09-30,40,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,26.91651702,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,106084.6612,0.9564,0.9779,256.9353,325.7064,2008-07-01,2010-09-30,2010-10-01,2011-09-30,40,1,0.001,20,1,128,0,1,0,0.95,none,scaled_back,28.58378315,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,75258.6550,0.9329,0.9659,204.1664,274.3331,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,27.95719504,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,83108.7244,0.9259,0.9622,217.0415,288.2858,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,22.61802411,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,76235.4565,0.9320,0.9654,207.3243,276.1077,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,24.72649503,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,76414.1119,0.9319,0.9653,207.2278,276.4310,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,24.52617812,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,79207.7660,0.9294,0.9641,211.5885,281.4387,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,20,1,128,0.5,1,0.5,0.95,none,scaled_back,23.56908584,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,51527.3461,0.9296,0.9642,167.6963,226.9964,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,64,0,1,0,0.95,none,scaled_back,35.443748,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,49507.9552,0.9324,0.9656,160.3457,222.5038,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,64,0,1,0,0.95,none,scaled_back,33.59631395,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,51471.7664,0.9297,0.9642,167.5540,226.8739,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,64,0,1,0,0.95,none,scaled_back,33.94238091,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,49767.4566,0.9320,0.9654,162.7286,223.0862,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,64,0,1,0,0.95,none,scaled_back,34.77618408,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,54625.1050,0.9254,0.9620,169.4831,233.7201,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,64,0,1,0,0.95,none,scaled_back,31.86016512,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,40330.9566,0.9506,0.9750,151.7743,200.8257,2011-07-01,2013-09-30,2013-10-01,2014-09-30,100,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,29.38849902,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,37641.8952,0.9539,0.9767,145.9907,194.0152,2011-07-01,2013-09-30,2013-10-01,2014-09-30,100,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,28.96480203,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,38473.2137,0.9529,0.9761,148.8833,196.1459,2011-07-01,2013-09-30,2013-10-01,2014-09-30,100,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,27.47048402,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,38802.0303,0.9525,0.9759,148.6302,196.9823,2011-07-01,2013-09-30,2013-10-01,2014-09-30,100,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,27.38801003,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,38607.9744,0.9527,0.9761,148.4976,196.4891,2011-07-01,2013-09-30,2013-10-01,2014-09-30,100,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,27.76300716,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,97882.9566,0.9728,0.9863,226.8283,312.8625,2012-07-01,2014-09-30,2014-10-01,2015-09-30,30,1,0.001,20,1,64,0,1,0.5,0.95,none,scaled_back,9.107677937,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,95073.7598,0.9736,0.9867,219.7865,308.3403,2012-07-01,2014-09-30,2014-10-01,2015-09-30,30,1,0.001,20,1,64,0,1,0.5,0.95,none,scaled_back,9.583078861,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,101490.8561,0.9718,0.9858,229.8114,318.5763,2012-07-01,2014-09-30,2014-10-01,2015-09-30,30,1,0.001,20,1,64,0,1,0.5,0.95,none,scaled_back,9.567309856,adam,,,,,,
peep_lstm_cell,hsi_close,hsi_close,104110.7799,0.9711,0.9854,235.7494,322.6620,2012-07-01,2014-09-30,2014-10-01,2015-09-30,30,1,0.001,20,1,64,0,1,0.5,0.95,none,scaled_back,9.303178072,adam,,,,,,
